time	q
1.057749247564710e+00	8.292627282607220e-01
1.060079091722340e+00	8.292628515571050e-01
1.062408935879970e+00	8.292629716189320e-01
1.064738780037600e+00	8.292630885309880e-01
1.067068624195240e+00	8.292632023758389e-01
1.069398468352870e+00	8.292633132338880e-01
1.071728312510500e+00	8.292634211834330e-01
1.074058156668130e+00	8.292635263007200e-01
1.076388000825760e+00	8.292636286600010e-01
1.078717844983390e+00	8.292637283335790e-01
1.081047689141030e+00	8.292638253918680e-01
1.083377533298660e+00	8.292639199034350e-01
1.085707377456290e+00	8.292640119350509e-01
1.088037221613920e+00	8.292641015517390e-01
1.090367065771550e+00	8.292641888168170e-01
1.092696909929180e+00	8.279400165520210e-01
1.095026754086820e+00	8.248803878975900e-01
1.097356598244450e+00	8.200240631543740e-01
1.099686442402080e+00	8.132474312202070e-01
1.102016286559710e+00	8.043600977092310e-01
1.104346130717340e+00	7.930972192576470e-01
1.106675974874970e+00	7.797213453827110e-01
1.109005819032610e+00	7.657577872994170e-01
1.111335663190240e+00	7.512161347589100e-01
1.113665507347870e+00	7.361108952297570e-01
1.115995351505500e+00	7.204617766043440e-01
1.118325195663130e+00	7.042939145617230e-01
1.120655039820760e+00	6.876380365618910e-01
1.122984883978390e+00	6.705305567955460e-01
1.125314728136030e+00	6.530135995294750e-01
1.127644572293660e+00	6.351349520113720e-01
1.129974416451290e+00	6.169479520063230e-01
1.132304260608920e+00	5.985113181962149e-01
1.134634104766550e+00	5.798889321436480e-01
1.136963948924180e+00	5.611495744135170e-01
1.139293793081820e+00	5.423665972373090e-01
1.141623637239450e+00	5.236174681388190e-01
1.143953481397080e+00	5.049830213592310e-01
1.146283325554710e+00	4.865460814631640e-01
1.148613169712340e+00	4.683888790667870e-01
1.150943013869970e+00	4.505884905551940e-01
1.153272858027610e+00	4.332098250552990e-01
1.155602702185240e+00	4.162971517927380e-01
1.157932546342870e+00	3.998678318887280e-01
1.160262390500500e+00	3.839133384181840e-01
1.162592234658130e+00	3.684091074048130e-01
1.164922078815760e+00	3.533279630734640e-01
1.167251922973400e+00	3.386496402480580e-01
1.169581767131030e+00	3.243635573400470e-01
1.171911611288660e+00	3.104670013308610e-01
1.174241455446290e+00	2.969619318996520e-01
1.176571299603920e+00	2.838522482897980e-01
1.178901143761550e+00	2.711420081167510e-01
1.181230987919180e+00	2.588344556254120e-01
1.183560832076820e+00	2.469315778213480e-01
1.185890676234450e+00	2.354339576004240e-01
1.188220520392080e+00	2.243407771459230e-01
1.190550364549710e+00	2.136498906468220e-01
1.192880208707340e+00	2.033579258965770e-01
1.195210052864970e+00	1.934603959895790e-01
1.197539897022610e+00	1.839518127559710e-01
1.199869741180240e+00	1.748257981940030e-01
1.202199585337870e+00	1.660751920993850e-01
1.204529429495500e+00	1.576921549090140e-01
1.206859273653130e+00	1.496682651585570e-01
1.209189117810760e+00	1.419946111715280e-01
1.211518961968400e+00	1.346618767500450e-01
1.213848806126030e+00	1.276604207570840e-01
1.216178650283660e+00	1.209803505780370e-01
1.218508494441290e+00	1.146115895298190e-01
1.220838338598920e+00	1.085439383512550e-01
1.223168182756550e+00	1.027671309606320e-01
1.225498026914190e+00	9.727088470693490e-02
1.227827871071820e+00	9.204494537171153e-02
1.230157715229450e+00	8.707912720023694e-02
1.232487559387080e+00	8.236334825481245e-02
1.234817403544710e+00	7.788766139087704e-02
